community_area,primary type,total_crimes,features,prediction
6,1580,1,[6.0],2
45,1754,10,[45.0],0
41,1754,5,[41.0],0
48,1562,10,[48.0],0
29,1205,1,[29.0],4
22,1531,1,[22.0],4
35,840,71,[35.0],3
29,4310,2,[29.0],4
9,2830,4,[9.0],2
15,2095,1,[15.0],1
26,3975,1,[26.0],4
37,2010,1,[37.0],3
14,935,1,[14.0],1
13,1850,1,[13.0],1
43,337,2,[43.0],0
36,1580,1,[36.0],3
11,110,1,[11.0],1
35,865,2,[35.0],3
39,1506,1,[39.0],3
34,1540,1,[34.0],3
38,5111,1,[38.0],3
36,143C,1,[36.0],3
25,3100,2,[25.0],4
49,5111,1,[49.0],0
43,485,1,[43.0],0
28,583,1,[28.0],4
0,820,2008,[0.0],2
0,1811,664,[0.0],2
0,2850,45,[0.0],2
0,1140,6,[0.0],2
0,1110,59,[0.0],2
0,2840,3,[0.0],2
0,031B,3,[0.0],2
0,1792,8,[0.0],2
13,842,3,[13.0],1
21,2095,1,[21.0],4
0,1154,1,[0.0],2
22,142A,4,[22.0],4
20,1375,1,[20.0],1
43,1506,2,[43.0],0
17,273,1,[17.0],1
12,142B,5,[12.0],1
24,2011,3,[24.0],4
20,452,1,[20.0],1
43,1585,3,[43.0],0
29,5093,3,[29.0],4
13,4650,2,[13.0],1
44,841,13,[44.0],0
7,841,29,[7.0],2
48,1513,1,[48.0],0
16,5004,2,[16.0],1
12,841,12,[12.0],1
44,1506,4,[44.0],0
30,4652,1,[30.0],4
34,842,17,[34.0],3
7,925,2,[7.0],2
43,843,2,[43.0],0
12,4310,1,[12.0],1
5,1565,1,[5.0],2
42,041B,1,[42.0],0
22,142B,5,[22.0],4
42,261,3,[42.0],0
14,3975,1,[14.0],1
3,5013,1,[3.0],2
24,4810,1,[24.0],4
41,462,1,[41.0],0
18,4389,1,[18.0],1
50,545,1,[50.0],0
0,930,91,[0.0],2
0,1513,63,[0.0],2
0,2230,29,[0.0],2
0,1525,9,[0.0],2
0,2851,9,[0.0],2
0,143B,9,[0.0],2
32,895,1,[32.0],3
0,1025,2,[0.0],2
12,2017,1,[12.0],1
26,2011,1,[26.0],4
33,041B,1,[33.0],3
47,1680,1,[47.0],0
20,142B,1,[20.0],1
49,1135,1,[49.0],0
25,1581,3,[25.0],4
1,033B,2,[1.0],2
42,033B,2,[42.0],0
49,2830,1,[49.0],0
5,1541,1,[5.0],2
10,1850,1,[10.0],2
7,500E,1,[7.0],2
6,2095,12,[6.0],2
15,841,34,[15.0],1
3,264,1,[3.0],2
33,1506,3,[33.0],3
21,841,25,[21.0],4
10,842,5,[10.0],2
12,1235,2,[12.0],1
17,1537,1,[17.0],1
26,843,1,[26.0],4
18,142A,2,[18.0],1
42,1245,2,[42.0],0
23,842,2,[23.0],4
23,2050,2,[23.0],4
2,1513,8,[2.0],2
11,1205,1,[11.0],1
28,1581,7,[28.0],4
4,583,1,[4.0],2
10,500N,1,[10.0],2
4,2032,1,[4.0],2
9,510,1,[9.0],2
10,1581,5,[10.0],2
2,487,1,[2.0],2
39,142,1,[39.0],3
32,1581,2,[32.0],3
4,918,1,[4.0],2
34,462,1,[34.0],3
25,4388,1,[25.0],4
0,033A,12,[0.0],2
0,920,43,[0.0],2
0,420,118,[0.0],2
0,840,60,[0.0],2
0,1195,1,[0.0],2
0,1507,1,[0.0],2
30,840,75,[30.0],4
0,482,2,[0.0],2
13,1140,4,[13.0],1
33,841,9,[33.0],3
0,1720,1,[0.0],2
0,1122,2,[0.0],2
4,1170,1,[4.0],2
30,843,2,[30.0],4
14,2830,1,[14.0],1
29,843,1,[29.0],4
34,1476,1,[34.0],3
36,2015,1,[36.0],3
36,461,1,[36.0],3
33,500E,1,[33.0],3
12,3910,1,[12.0],1
25,840,65,[25.0],4
26,2110,1,[26.0],4
5,925,2,[5.0],2
33,2840,2,[33.0],3
28,842,7,[28.0],4
15,2094,4,[15.0],1
16,1549,2,[16.0],1
9,842,10,[9.0],2
49,2220,5,[49.0],0
20,4220,1,[20.0],1
46,842,1,[46.0],0
18,263,1,[18.0],1
29,2220,2,[29.0],4
4,1506,1,[4.0],2
39,110,1,[39.0],3
30,1525,1,[30.0],4
34,500N,2,[34.0],3
22,4255,1,[22.0],4
41,1535,1,[41.0],0
13,5110,1,[13.0],1
29,3910,1,[29.0],4
35,4230,2,[35.0],3
38,2026,1,[38.0],3
0,340,29,[0.0],2
0,5002,172,[0.0],2
0,1090,5,[0.0],2
0,1750,24,[0.0],2
0,1790,14,[0.0],2
0,553,3,[0.0],2
48,1505,1,[48.0],0
26,842,4,[26.0],4
14,1050,1,[14.0],1
49,2029,2,[49.0],0
16,1535,1,[16.0],1
32,264,1,[32.0],3
36,487,1,[36.0],3
13,841,10,[13.0],1
8,1725,1,[8.0],2
11,1375,1,[11.0],1
38,550,1,[38.0],3
46,2095,4,[46.0],0
8,5008,1,[8.0],2
30,3920,1,[30.0],4
36,1576,1,[36.0],3
34,3910,1,[34.0],3
50,842,3,[50.0],0
48,937,2,[48.0],0
26,500N,1,[26.0],4
24,2830,1,[24.0],4
40,1261,1,[40.0],3
38,2860,1,[38.0],3
41,4800,1,[41.0],0
44,4652,1,[44.0],0
35,1245,1,[35.0],3
13,1478,19,[13.0],1
11,4389,1,[11.0],1
10,927,1,[10.0],2
47,1479,1,[47.0],0
46,4389,1,[46.0],0
10,3970,1,[10.0],2
36,2092,1,[36.0],3
22,502T,1,[22.0],4
25,4389,1,[25.0],4
23,1581,1,[23.0],4
28,927,1,[28.0],4
0,520,93,[0.0],2
0,1506,221,[0.0],2
0,841,32,[0.0],2
0,1822,22,[0.0],2
20,2091,3,[20.0],1
42,1576,4,[42.0],0
39,2890,1,[39.0],3
42,2015,2,[42.0],0
37,1240,2,[37.0],3
41,1477,3,[41.0],0
40,1170,1,[40.0],3
19,865,1,[19.0],1
33,110,3,[33.0],3
26,927,1,[26.0],4
48,840,52,[48.0],0
42,840,90,[42.0],0
48,841,14,[48.0],0
15,843,1,[15.0],1
26,143C,2,[26.0],4
10,1651,1,[10.0],2
33,1255,1,[33.0],3
49,558,3,[49.0],0
2,4810,1,[2.0],2
17,142B,1,[17.0],1
29,2111,1,[29.0],4
32,1753,2,[32.0],3
15,1581,3,[15.0],1
39,1651,1,[39.0],3
14,1581,3,[14.0],1
24,1581,2,[24.0],4
34,865,3,[34.0],3
42,4220,1,[42.0],0
8,1840,1,[8.0],2
4,262,1,[4.0],2
0,470,34,[0.0],2
0,620,139,[0.0],2
0,1562,8,[0.0],2
0,2093,38,[0.0],2
0,1206,5,[0.0],2
19,840,69,[19.0],1
29,865,1,[29.0],4
16,2094,23,[16.0],1
49,2851,1,[49.0],0
36,1375,1,[36.0],3
18,937,1,[18.0],1
35,2015,1,[35.0],3
15,1245,1,[15.0],1
10,499,1,[10.0],2
21,1245,2,[21.0],4
26,1255,4,[26.0],4
13,2013,1,[13.0],1
10,2091,2,[10.0],2
7,5122,1,[7.0],2
37,1564,1,[37.0],3
1,840,61,[1.0],2
32,840,52,[32.0],3
3,3400,16,[3.0],2
32,841,8,[32.0],3
42,141C,3,[42.0],0
26,033B,2,[26.0],4
10,263,1,[10.0],2
37,264,1,[37.0],3
24,1564,3,[24.0],4
2,2111,3,[2.0],2
20,271,1,[20.0],1
42,1751,1,[42.0],0
10,5003,1,[10.0],2
29,033B,1,[29.0],4
5,1480,1,[5.0],2
50,1581,1,[50.0],0
19,1481,1,[19.0],1
49,1435,1,[49.0],0
31,1480,1,[31.0],3
46,4230,1,[46.0],0
0,430,276,[0.0],2
0,1821,21,[0.0],2
11,840,58,[11.0],1
36,841,25,[36.0],3
11,1170,1,[11.0],1
28,1370,1,[28.0],4
32,142A,1,[32.0],3
13,1585,3,[13.0],1
26,2032,1,[26.0],4
41,2017,1,[41.0],0
14,584,1,[14.0],1
39,1245,1,[39.0],3
32,500E,1,[32.0],3
31,558,2,[31.0],3
22,462,1,[22.0],4
10,556,1,[10.0],2
41,266,5,[41.0],0
43,3960,2,[43.0],0
30,2029,1,[30.0],4
43,840,37,[43.0],0
42,841,30,[42.0],0
48,1506,5,[48.0],0
22,841,14,[22.0],4
49,2092,5,[49.0],0
3,842,5,[3.0],2
2,488,1,[2.0],2
7,1050,2,[7.0],2
4,842,6,[4.0],2
40,2012,2,[40.0],3
3,3800,2,[3.0],2
45,1585,1,[45.0],0
43,1581,2,[43.0],0
8,1537,1,[8.0],2
27,3751,1,[27.0],4
43,2860,2,[43.0],0
17,1564,1,[17.0],1
11,142B,4,[11.0],1
26,4652,1,[26.0],4
38,1581,4,[38.0],3
35,1840,1,[35.0],3
7,487,1,[7.0],2
11,1479,1,[11.0],1
49,1581,2,[49.0],0
7,1481,1,[7.0],2
19,2240,1,[19.0],1
0,530,73,[0.0],2
0,1563,21,[0.0],2
20,2095,10,[20.0],1
36,2830,1,[36.0],3
38,1753,6,[38.0],3
20,142A,2,[20.0],1
0,1370,1,[0.0],2
0,1170,1,[0.0],2
3,033B,2,[3.0],2
26,2095,2,[26.0],4
29,925,1,[29.0],4
5,2015,1,[5.0],2
1,1200,2,[1.0],2
48,2110,1,[48.0],0
40,1185,2,[40.0],3
14,110,4,[14.0],1
26,840,90,[26.0],4
4,841,20,[4.0],2
35,1661,1,[35.0],3
16,4220,1,[16.0],1
22,925,2,[22.0],4
15,2220,3,[15.0],1
6,4510,2,[6.0],2
43,842,3,[43.0],0
43,2091,1,[43.0],0
25,142A,1,[25.0],4
31,2091,2,[31.0],3
48,1585,2,[48.0],0
44,1752,2,[44.0],0
40,1581,5,[40.0],3
37,1530,1,[37.0],3
4,2012,1,[4.0],2
17,584,2,[17.0],1
4,1050,1,[4.0],2
25,4220,1,[25.0],4
0,5001,90,[0.0],2
0,334,5,[0.0],2
0,326,40,[0.0],2
0,440,35,[0.0],2
0,041A,107,[0.0],2
0,1570,38,[0.0],2
0,337,6,[0.0],2
0,580,10,[0.0],2
38,840,55,[38.0],3
34,840,161,[34.0],3
27,843,1,[27.0],4
38,842,3,[38.0],3
30,1581,4,[30.0],4
7,3760,1,[7.0],2
25,925,1,[25.0],4
11,1055,1,[11.0],1
2,1135,1,[2.0],2
50,1540,3,[50.0],0
35,1506,12,[35.0],3
28,499,2,[28.0],4
19,1206,1,[19.0],1
12,2830,2,[12.0],1
47,840,49,[47.0],0
14,1512,1,[14.0],1
13,925,1,[13.0],1
2,842,6,[2.0],2
26,1525,2,[26.0],4
23,1507,1,[23.0],4
35,1511,1,[35.0],3
50,452,1,[50.0],0
48,2830,2,[48.0],0
11,937,1,[11.0],1
32,843,2,[32.0],3
31,1135,1,[31.0],3
20,1245,1,[20.0],1
36,1506,2,[36.0],3
33,918,2,[33.0],3
38,1512,1,[38.0],3
35,553,1,[35.0],3
16,2070,1,[16.0],1
50,1590,1,[50.0],0
11,1245,1,[11.0],1
22,264,1,[22.0],4
47,1200,1,[47.0],0
18,461,1,[18.0],1
9,033B,1,[9.0],2
40,918,2,[40.0],3
22,5110,2,[22.0],4
24,927,1,[24.0],4
26,2040,1,[26.0],4
1,1375,1,[1.0],2
0,2017,96,[0.0],2
0,1220,36,[0.0],2
0,1200,22,[0.0],2
21,840,156,[21.0],4
32,450,1,[32.0],3
50,2830,1,[50.0],0
0,1205,2,[0.0],2
20,2094,1,[20.0],1
49,2018,1,[49.0],0
48,1460,1,[48.0],0
44,1582,1,[44.0],0
11,1241,1,[11.0],1
12,584,1,[12.0],1
42,1565,1,[42.0],0
7,1206,2,[7.0],2
43,141B,1,[43.0],0
17,1140,1,[17.0],1
9,2091,2,[9.0],2
44,266,1,[44.0],0
48,5007,2,[48.0],0
40,840,59,[40.0],3
31,1670,4,[31.0],3
49,3100,1,[49.0],0
7,840,136,[7.0],2
9,840,116,[9.0],2
23,841,10,[23.0],4
27,2840,1,[27.0],4
40,2092,1,[40.0],3
4,141B,10,[4.0],2
29,937,1,[29.0],4
27,1535,1,[27.0],4
39,2091,1,[39.0],3
16,2050,1,[16.0],1
31,3970,6,[31.0],3
34,1245,1,[34.0],3
